chemin, class, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
/home/celia/jfreechart/CSVWriter.java,CSVWriter.java,57,26,0.45614034,3,0.15204678
/home/celia/jfreechart/src/test/java/org/jfree/data/DomainOrderTest.java,DomainOrderTest.java,90,51,0.56666666,3,0.18888889
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/XYDataItemTest.java,XYDataItemTest.java,84,51,0.60714287,3,0.20238096
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/DefaultTableXYDatasetTest.java,DefaultTableXYDatasetTest.java,180,67,0.37222221,6,0.062037036
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/XIntervalSeriesTest.java,XIntervalSeriesTest.java,271,95,0.3505535,14,0.025039537
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/DefaultHighLowDatasetTest.java,DefaultHighLowDatasetTest.java,168,55,0.32738096,4,0.08184524
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/DefaultXYZDatasetTest.java,DefaultXYZDatasetTest.java,208,91,0.4375,8,0.0546875
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/XYSeriesTest.java,XYSeriesTest.java,711,170,0.23909986,37,0.006462158
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/XYIntervalDataItemTest.java,XYIntervalDataItemTest.java,130,60,0.46153846,4,0.115384616
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/DefaultXYDatasetTest.java,DefaultXYDatasetTest.java,202,91,0.45049506,8,0.056311883
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/XIntervalSeriesCollectionTest.java,XIntervalSeriesCollectionTest.java,160,76,0.475,6,0.079166666
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/TableXYDatasetTest.java,TableXYDatasetTest.java,248,113,0.45564517,13,0.03504963
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/CategoryTableXYDatasetTest.java,CategoryTableXYDatasetTest.java,169,66,0.39053255,6,0.06508876
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/YIntervalSeriesCollectionTest.java,YIntervalSeriesCollectionTest.java,160,76,0.475,6,0.079166666
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/YIntervalSeriesTest.java,YIntervalSeriesTest.java,248,88,0.3548387,12,0.029569892
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/XYIntervalSeriesTest.java,XYIntervalSeriesTest.java,263,92,0.34980989,13,0.026908454
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/YIntervalTest.java,YIntervalTest.java,88,51,0.57954544,3,0.19318181
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/OHLCDataItemTest.java,OHLCDataItemTest.java,83,51,0.61445785,3,0.20481928
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/VectorDataItemTest.java,VectorDataItemTest.java,109,55,0.5045872,4,0.1261468
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/MatrixSeriesTest.java,MatrixSeriesTest.java,149,60,0.40268457,6,0.06711409
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/YIntervalDataItemTest.java,YIntervalDataItemTest.java,113,58,0.5132743,4,0.12831858
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/VectorSeriesTest.java,VectorSeriesTest.java,249,89,0.3574297,12,0.02978581
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/DefaultWindDatasetTest.java,DefaultWindDatasetTest.java,174,93,0.5344828,8,0.06681035
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/DefaultIntervalXYDatasetTest.java,DefaultIntervalXYDatasetTest.java,328,119,0.3628049,17,0.021341464
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/DefaultOHLCDatasetTest.java,DefaultOHLCDatasetTest.java,143,63,0.44055945,6,0.073426574
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/YWithXIntervalTest.java,YWithXIntervalTest.java,88,51,0.57954544,3,0.19318181
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/XYIntervalTest.java,XYIntervalTest.java,96,51,0.53125,3,0.17708333
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/XYSeriesCollectionTest.java,XYSeriesCollectionTest.java,467,135,0.28907922,18,0.016059957
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/XIntervalDataItemTest.java,XIntervalDataItemTest.java,112,58,0.51785713,4,0.12946428
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/XYCoordinateTest.java,XYCoordinateTest.java,98,55,0.56122446,4,0.14030612
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/IntervalXYDelegateTest.java,IntervalXYDelegateTest.java,109,52,0.47706422,3,0.1590214
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/XYBarDatasetTest.java,XYBarDatasetTest.java,122,56,0.45901638,4,0.114754096
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/XYIntervalSeriesCollectionTest.java,XYIntervalSeriesCollectionTest.java,167,78,0.46706587,6,0.077844314
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/VectorTest.java,VectorTest.java,98,55,0.56122446,4,0.14030612
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/MatrixSeriesCollectionTest.java,MatrixSeriesCollectionTest.java,110,56,0.5090909,4,0.12727273
/home/celia/jfreechart/src/test/java/org/jfree/data/xy/VectorSeriesCollectionTest.java,VectorSeriesCollectionTest.java,133,60,0.45112783,5,0.09022556
/home/celia/jfreechart/src/test/java/org/jfree/data/DataUtilsTest.java,DataUtilsTest.java,220,66,0.3,7,0.042857144
/home/celia/jfreechart/src/test/java/org/jfree/data/KeyedObjectTest.java,KeyedObjectTest.java,113,59,0.5221239,4,0.13053097
/home/celia/jfreechart/src/test/java/org/jfree/data/DefaultKeyedValueTest.java,DefaultKeyedValueTest.java,111,66,0.5945946,4,0.14864865
/home/celia/jfreechart/src/test/java/org/jfree/data/RangeTest.java,RangeTest.java,307,93,0.3029316,13,0.023302432
/home/celia/jfreechart/src/test/java/org/jfree/data/RangeTypeTest.java,RangeTypeTest.java,90,51,0.56666666,3,0.18888889
/home/celia/jfreechart/src/test/java/org/jfree/data/KeyToGroupMapTest.java,KeyToGroupMapTest.java,216,92,0.42592594,8,0.053240743
/home/celia/jfreechart/src/test/java/org/jfree/data/gantt/TaskSeriesCollectionTest.java,TaskSeriesCollectionTest.java,581,164,0.28227195,27,0.010454517
/home/celia/jfreechart/src/test/java/org/jfree/data/gantt/TaskSeriesTest.java,TaskSeriesTest.java,114,56,0.49122807,4,0.12280702
/home/celia/jfreechart/src/test/java/org/jfree/data/gantt/TaskTest.java,TaskTest.java,115,54,0.4695652,4,0.1173913
/home/celia/jfreechart/src/test/java/org/jfree/data/gantt/SlidingGanttCategoryDatasetTest.java,SlidingGanttCategoryDatasetTest.java,167,58,0.3473054,6,0.05788423
/home/celia/jfreechart/src/test/java/org/jfree/data/gantt/XYTaskDatasetTest.java,XYTaskDatasetTest.java,126,53,0.42063493,3,0.14021164
/home/celia/jfreechart/src/test/java/org/jfree/data/KeyedObjectsTest.java,KeyedObjectsTest.java,318,94,0.2955975,10,0.02955975
/home/celia/jfreechart/src/test/java/org/jfree/data/general/DefaultPieDatasetTest.java,DefaultPieDatasetTest.java,154,65,0.42207792,6,0.07034632
/home/celia/jfreechart/src/test/java/org/jfree/data/general/IntervalDataItem.java,IntervalDataItem.java,63,43,0.6825397,4,0.17063493
/home/celia/jfreechart/src/test/java/org/jfree/data/general/TestIntervalCategoryDataset.java,TestIntervalCategoryDataset.java,436,246,0.5642202,38,0.0148479
/home/celia/jfreechart/src/test/java/org/jfree/data/general/DatasetGroupTest.java,DatasetGroupTest.java,57,45,0.7894737,1,0.7894737
