chemin, class, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
/home/celia/jfreechart/source/org/jfree/chart/labels/StandardCategoryItemLabelGenerator.java,StandardCategoryItemLabelGenerator.java,135,96,0.7111111,5,0.14222223
/home/celia/jfreechart/source/org/jfree/chart/labels/HighLowItemLabelGenerator.java,HighLowItemLabelGenerator.java,208,111,0.53365386,20,0.026682694
/home/celia/jfreechart/source/org/jfree/chart/labels/StandardXYItemLabelGenerator.java,StandardXYItemLabelGenerator.java,183,135,0.73770493,6,0.12295082
/home/celia/jfreechart/source/org/jfree/chart/labels/ItemLabelAnchor.java,ItemLabelAnchor.java,254,125,0.492126,8,0.06151575
/home/celia/jfreechart/source/org/jfree/chart/labels/BoxAndWhiskerToolTipGenerator.java,BoxAndWhiskerToolTipGenerator.java,136,87,0.6397059,5,0.12794118
/home/celia/jfreechart/source/org/jfree/chart/labels/StandardPieToolTipGenerator.java,StandardPieToolTipGenerator.java,159,122,0.7672956,6,0.1278826
/home/celia/jfreechart/source/org/jfree/chart/labels/IntervalCategoryToolTipGenerator.java,IntervalCategoryToolTipGenerator.java,125,73,0.584,4,0.146
/home/celia/jfreechart/source/org/jfree/chart/labels/PieToolTipGenerator.java,PieToolTipGenerator.java,58,53,0.9137931,1,0.9137931
/home/celia/jfreechart/source/org/jfree/chart/labels/ContourToolTipGenerator.java,ContourToolTipGenerator.java,64,57,0.890625,1,0.890625
/home/celia/jfreechart/source/org/jfree/chart/labels/BoxAndWhiskerXYToolTipGenerator.java,BoxAndWhiskerXYToolTipGenerator.java,153,99,0.64705884,6,0.10784314
/home/celia/jfreechart/source/org/jfree/chart/labels/MultipleXYSeriesLabelGenerator.java,MultipleXYSeriesLabelGenerator.java,221,110,0.49773756,21,0.023701789
/home/celia/jfreechart/source/org/jfree/chart/labels/XYItemLabelGenerator.java,XYItemLabelGenerator.java,66,61,0.92424244,1,0.92424244
/home/celia/jfreechart/source/org/jfree/chart/labels/SymbolicXYItemLabelGenerator.java,SymbolicXYItemLabelGenerator.java,162,101,0.6234568,11,0.05667789
/home/celia/jfreechart/source/org/jfree/chart/labels/ItemLabelPosition.java,ItemLabelPosition.java,173,104,0.60115606,15,0.04007707
/home/celia/jfreechart/source/org/jfree/chart/labels/StandardXYToolTipGenerator.java,StandardXYToolTipGenerator.java,174,124,0.7126437,7,0.10180624
/home/celia/jfreechart/source/org/jfree/chart/labels/AbstractPieItemLabelGenerator.java,AbstractPieItemLabelGenerator.java,225,120,0.53333336,22,0.024242425
/home/celia/jfreechart/source/org/jfree/chart/labels/XYToolTipGenerator.java,XYToolTipGenerator.java,59,54,0.91525424,1,0.91525424
/home/celia/jfreechart/source/org/jfree/chart/labels/CustomXYToolTipGenerator.java,CustomXYToolTipGenerator.java,177,103,0.5819209,18,0.03232894
/home/celia/jfreechart/source/org/jfree/chart/labels/StandardCategorySeriesLabelGenerator.java,StandardCategorySeriesLabelGenerator.java,150,96,0.64,12,0.05333333
/home/celia/jfreechart/source/org/jfree/chart/labels/CategoryToolTipGenerator.java,CategoryToolTipGenerator.java,66,61,0.92424244,1,0.92424244
/home/celia/jfreechart/source/org/jfree/chart/labels/StandardCategoryToolTipGenerator.java,StandardCategoryToolTipGenerator.java,118,83,0.7033898,4,0.17584746
/home/celia/jfreechart/source/org/jfree/chart/labels/IntervalCategoryItemLabelGenerator.java,IntervalCategoryItemLabelGenerator.java,125,73,0.584,4,0.146
/home/celia/jfreechart/source/org/jfree/chart/labels/CategoryItemLabelGenerator.java,CategoryItemLabelGenerator.java,100,93,0.93,1,0.93
/home/celia/jfreechart/source/org/jfree/chart/labels/AbstractCategoryItemLabelGenerator.java,AbstractCategoryItemLabelGenerator.java,306,164,0.53594774,24,0.022331156
/home/celia/jfreechart/source/org/jfree/chart/LegendItem.java,LegendItem.java,803,473,0.5890411,61,0.009656412
/home/celia/jfreechart/source/org/jfree/chart/util/LogFormat.java,LogFormat.java,206,127,0.61650485,15,0.041100323
/home/celia/jfreechart/source/org/jfree/chart/util/RelativeDateFormat.java,RelativeDateFormat.java,510,279,0.5470588,46,0.011892583
/home/celia/jfreechart/source/org/jfree/chart/util/HexNumberFormat.java,HexNumberFormat.java,139,100,0.7194245,6,0.11990408
/home/celia/jfreechart/source/org/jfree/chart/LegendItemSource.java,LegendItemSource.java,53,49,0.9245283,1,0.9245283
/home/celia/jfreechart/source/org/jfree/chart/ChartMouseListener.java,ChartMouseListener.java,67,61,0.9104478,1,0.9104478
/home/celia/jfreechart/source/org/jfree/chart/PolarChartPanel.java,PolarChartPanel.java,229,124,0.5414847,15,0.03609898
/home/celia/jfreechart/source/org/jfree/chart/DrawableLegendItem.java,DrawableLegendItem.java,224,160,0.71428573,17,0.042016808
/home/celia/jfreechart/source/org/jfree/chart/needle/ShipNeedle.java,ShipNeedle.java,124,79,0.63709676,7,0.09101383
/home/celia/jfreechart/source/org/jfree/chart/needle/WindNeedle.java,WindNeedle.java,113,72,0.63716817,7,0.091024026
/home/celia/jfreechart/source/org/jfree/chart/needle/PointerNeedle.java,PointerNeedle.java,144,79,0.5486111,10,0.05486111
/home/celia/jfreechart/source/org/jfree/chart/needle/LongNeedle.java,LongNeedle.java,166,83,0.5,11,0.045454547
/home/celia/jfreechart/source/org/jfree/chart/needle/PlumNeedle.java,PlumNeedle.java,125,78,0.624,7,0.08914286
/home/celia/jfreechart/source/org/jfree/chart/needle/MiddlePinNeedle.java,MiddlePinNeedle.java,136,80,0.5882353,8,0.073529415
/home/celia/jfreechart/source/org/jfree/chart/needle/MeterNeedle.java,MeterNeedle.java,386,212,0.5492228,38,0.014453232
/home/celia/jfreechart/source/org/jfree/chart/needle/LineNeedle.java,LineNeedle.java,115,78,0.67826086,6,0.11304348
/home/celia/jfreechart/source/org/jfree/chart/needle/ArrowNeedle.java,ArrowNeedle.java,163,87,0.5337423,11,0.04852203
/home/celia/jfreechart/source/org/jfree/chart/needle/PinNeedle.java,PinNeedle.java,135,80,0.5925926,8,0.074074075
/home/celia/jfreechart/source/org/jfree/chart/PaintMap.java,PaintMap.java,206,121,0.5873786,17,0.034551684
/home/celia/jfreechart/source/org/jfree/chart/entity/CategoryLabelEntity.java,CategoryLabelEntity.java,119,78,0.6554622,7,0.09363746
/home/celia/jfreechart/source/org/jfree/chart/entity/PieSectionEntity.java,PieSectionEntity.java,228,150,0.65789473,17,0.03869969
/home/celia/jfreechart/source/org/jfree/chart/entity/EntityCollection.java,EntityCollection.java,106,93,0.8773585,1,0.8773585
/home/celia/jfreechart/source/org/jfree/chart/entity/ChartEntity.java,ChartEntity.java,409,227,0.5550122,37,0.01500033
/home/celia/jfreechart/source/org/jfree/chart/entity/StandardEntityCollection.java,StandardEntityCollection.java,187,118,0.631016,17,0.037118588
/home/celia/jfreechart/source/org/jfree/chart/entity/ContourEntity.java,ContourEntity.java,127,90,0.70866144,9,0.07874016
/home/celia/jfreechart/source/org/jfree/chart/entity/XYAnnotationEntity.java,XYAnnotationEntity.java,105,71,0.6761905,7,0.09659864
/home/celia/jfreechart/source/org/jfree/chart/entity/CategoryItemEntity.java,CategoryItemEntity.java,355,240,0.6760563,25,0.027042253
/home/celia/jfreechart/source/org/jfree/chart/entity/XYItemEntity.java,XYItemEntity.java,165,112,0.6787879,12,0.056565657
/home/celia/jfreechart/source/org/jfree/chart/entity/LegendItemEntity.java,LegendItemEntity.java,197,140,0.7106599,15,0.04737733
/home/celia/jfreechart/source/org/jfree/chart/entity/TickLabelEntity.java,TickLabelEntity.java,61,52,0.852459,1,0.852459
/home/celia/jfreechart/source/org/jfree/chart/Effect3D.java,Effect3D.java,59,54,0.91525424,1,0.91525424
/home/celia/jfreechart/LOCMetricsMeasurer.java,LOCMetricsMeasurer.java,123,45,0.36585367,12,0.030487806
/home/celia/jfreechart/MeasureDoc.java,MeasureDoc.java,110,30,0.27272728,13,0.02097902
